hash,min_label,log_min_label,three_categories_label,parity_two_label,log_parity_two_label,timeout_count_label,timeout_factor_label,log10_parity_two_label,log10_min_label,four_families,all_families,all_families_threshold_10,3-means_label,4-means_label,5-means_label
202477759c81f4af5764432ce89d1ac4,9.9,2.2925347571405443,easy,1799.7222222222222,7.495387610987893,3.0,0.1666666666666666,3.25520547917804,0.99563519459755,other,flood-it-puzzle,flood-it-puzzle,0.0,3.0,0.0
4fe6d246384f2363995d69e07903b53b,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,sliding-puzzle,sliding-puzzle,1.0,1.0,1.0
82c08db7bcd7fabf2b08e8f10937af3e,2982.65,8.00056744608544,medium,8923.662222222221,9.096461704345511,15.0,0.8333333333333334,3.9505431230415056,3.4746022939296988,bitvector,bitvector,bitvector,1.0,1.0,1.0
326d2f05b98c9f3d14112c6bc07da792,3.79,1.332366019094335,easy,593.5227777777777,6.386075592045843,1.0,0.0555555555555555,2.773437390642552,0.5786392099680724,cryptography,cryptography,cryptography,0.0,3.0,0.0
32a7129c1bf7922f8cfa7748db5b5268,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,edge-matching,edge-matching,1.0,1.0,1.0
441d820c2dcca06f6ff9c41b70f025a5,1706.53,7.44221734803402,medium,8216.092777777778,9.013850043873967,14.0,0.7777777777777778,3.914665334757848,3.232113927375828,antibandwidth,antibandwidth,antibandwidth,1.0,1.0,3.0
a517589810ff3ef5308a694957939bea,60.38,4.100657924278693,easy,2610.451666666667,7.867278537707614,4.0,0.2222222222222222,3.416715656522301,1.780893108687079,other,cellular-automata,cellular-automata,0.0,0.0,4.0
796f0662f0c7b23a00dec660d6622806,2805.56,7.939358441524448,medium,9245.534444444444,9.131895951176247,16.0,0.8888888888888888,3.965932020910492,3.4480195610060687,cryptography,cryptography,cryptography,1.0,1.0,1.0
b400f2362d15334aa6d05ef99e315fc1,1.39,0.3293037471426003,medium,5563.262777777778,8.623940045662494,10.0,0.5555555555555556,3.7453295740956976,0.143014800254095,other,fpga-routing,other ,2.0,2.0,2.0
f2506f6c86897728140d6ac44b4abc85,2530.61,7.83621565937938,medium,9293.663333333334,9.13708808490159,16.0,0.8888888888888888,3.968186935936712,3.4032252198723167,cryptography,cryptography,cryptography,1.0,1.0,1.0
2ae0c3508d66560f75c48eb3fc360bb1,1369.23,7.222003817020729,medium,5733.551666666667,8.654090454803706,6.0,0.3333333333333333,3.758423730412853,3.1364764060163246,other,software-verification,software-verification,2.0,2.0,2.0
c748f4e6b07250369dc74422dbf9351e,3108.1,8.041766886002108,medium,8971.111666666668,9.101764878997884,15.0,0.8333333333333334,3.9528462625296,3.492494983343012,antibandwidth,antibandwidth,antibandwidth,1.0,1.0,1.0
e4693381ca70fb32a9e560279156afcc,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,grandtour-puzzle,other ,1.0,1.0,1.0
8b556a0c2de9877cb9c44311b06a308c,89.29,4.491889499529125,easy,3010.4800000000005,8.00985481346772,4.0,0.2222222222222222,3.478635746335231,1.9508028229646583,bitvector,bitvector,bitvector,0.0,0.0,4.0
a35d8b2d3250b0e04f0435e015669f5f,11.99,2.4840729690394228,easy,1758.4505555555556,7.472188334120701,3.0,0.1666666666666666,3.245130161250472,1.0788191830988487,other,flood-it-puzzle,flood-it-puzzle,0.0,3.0,0.0
bdfed4c1da013b85588142a1c7e619ff,9.29,2.228938552825748,easy,1692.2416666666668,7.433809358966291,3.0,0.1666666666666666,3.2284623841198097,0.9680157139936416,other,baseball-lineup,baseball-lineup,0.0,3.0,0.0
6d83a0c9dd2f5ecb10416bf64cbd8fbc,249.28,5.518576762682383,medium,4452.903888888889,8.40131172163692,5.0,0.2777777777777778,3.648643321456024,2.3966874359924706,bitvector,bitvector,bitvector,2.0,0.0,2.0
57ed70b2b94469babf71c5ee4290800e,414.78,6.027748259185229,medium,7272.013333333333,8.891788469372319,12.0,0.6666666666666666,3.86165466649936,2.617817807266077,other,edit-distance,edit-distance,2.0,2.0,3.0
703fd93b830f07f515d1e5dbb83c0548,193.08,5.2631046107922925,easy,2805.422777777778,7.939309529514668,3.0,0.1666666666666666,3.447998318790123,2.2857372901466544,antibandwidth,antibandwidth,antibandwidth,0.0,0.0,4.0
e65663fd41bc29694d683ec57b7d72a4,32.38,3.477540948249489,easy,1977.5866666666664,7.589632525061571,3.0,0.1666666666666666,3.296135525307684,1.5102768444173549,cryptography,cryptography,cryptography,0.0,3.0,0.0
48b62ff4a4762c9806559d9db422bfa3,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,bitvector,bitvector,bitvector,1.0,1.0,1.0
aa96db501deb704c0be26fca804348c0,240.29,5.481846527228154,easy,2690.422777777778,7.897453626706671,4.0,0.2222222222222222,3.429820531165531,2.380735697415691,bitvector,bitvector,bitvector,0.0,0.0,4.0
f1d4a55adef98be75fbece1389f68bd9,205.18,5.323887642659567,medium,4934.378888888889,8.503982085565573,8.0,0.4444444444444444,3.693232493965236,2.3121350254799613,other,cellular-automata,cellular-automata,2.0,0.0,2.0
a73d9de8b1a47bc3bfe7e9ae7a397221,501.77,6.2181418473703305,medium,6280.7,8.745236718218639,8.0,0.4444444444444444,3.798008049660058,2.700504692004627,bitvector,bitvector,bitvector,2.0,2.0,2.0
f59dd3016fb4352fe812aaf6b4dc020b,39.39,3.673511976982815,medium,6946.296111111111,8.845963862846146,12.0,0.6666666666666666,3.841753292749656,1.5953859808091415,other,hgen,hgen,2.0,2.0,3.0
5b4b384351127c913bd3941bc63f790f,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,prime-testing,prime-testing,1.0,1.0,1.0
e4695710aef0fb01226d484be4055dfc,48.79,3.8875253738277458,easy,1422.5155555555557,7.260182101304882,2.0,0.1111111111111111,3.153057024209466,1.6883308181122665,other,argumentation,argumentation,0.0,3.0,0.0
99ad93fc5e796a2e617e420f907aaa88,0.0,-inf,medium,9444.444444444443,9.153181958136232,17.0,0.9444444444444444,3.975176416274968,-inf,other,pigeonhole,other ,1.0,1.0,1.0
91a20e3b1240fdd2b887b191b4a64a1b,590.77,6.381426770762666,medium,8783.554444444446,9.080636438925085,15.0,0.8333333333333334,3.943670297594759,2.7714184332119136,antibandwidth,antibandwidth,antibandwidth,1.0,1.0,1.0
dc306e55bbd71adf6e14a7e3e0aa8b4a,271.65,5.604514472997532,medium,5005.490555555556,8.518290700044364,6.0,0.3333333333333333,3.699446646277056,2.4340097093697395,cryptography,cryptography,cryptography,2.0,0.0,2.0
85d6fe0d5a19bfa55ea9ccc2b58924d8,106.59,4.668989698701045,medium,8559.154999999999,9.054756749309876,15.0,0.8333333333333334,3.9324308912015047,2.0277164622089905,bitvector,bitvector,bitvector,1.0,1.0,3.0
3ba8d204f88b657c2c96d02b9cffe362,1577.44,7.363558558826731,medium,8736.279444444446,9.075239685161328,15.0,0.8333333333333334,3.9413265172149696,3.1979528492699107,other,tensors,tensors,1.0,1.0,1.0
d1e28cbdecedb0dbceebb79f4d7e4773,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,bitvector,bitvector,bitvector,1.0,1.0,1.0
d7925c8c9ef1b9bf041650ad560c1a09,170.67,5.139731867430665,easy,2393.913888888889,7.780684915917485,3.0,0.1666666666666666,3.3791085244108308,2.232157188487434,bitvector,bitvector,bitvector,0.0,3.0,4.0
eb39b32724e142709624ccd7874312d8,636.77,6.456408522867672,medium,8222.656666666668,9.014648631292056,14.0,0.7777777777777778,3.9150121568668417,2.803982594394556,other,polynomial-multiplication,polynomial-multiplication,1.0,1.0,3.0
3e9ce48792c9a6e1727393f09c28fad3,,8.517193191416238,,,,,,,,other,lam-discrete-geometry,lam-discrete-geometry,,,
dea81beed9d7eb7447d94ae7db0b1842,65.18,4.177152673409416,medium,5703.161111111111,8.648775880996174,9.0,0.5,3.7561156403345737,1.8141143561291253,other,stedman-triples,stedman-triples,2.0,2.0,2.0
d3df21f51e5cd100efe350baa6f222a6,12.89,2.556451816951096,easy,1735.6122222222225,7.459115495972587,3.0,0.1666666666666666,3.239452699779932,1.110252917353403,antibandwidth,antibandwidth,antibandwidth,0.0,3.0,0.0
be93311b275fe6cdac545e41f626eaa7,1487.61,7.304926084265482,medium,8506.729444444443,9.048612828596196,14.0,0.7777777777777778,3.929762620338303,3.172489089107627,cryptography,cryptography,cryptography,1.0,1.0,3.0
47752d6f7fca7e1caae7aa0d0138c067,18.39,2.91180703861623,easy,1753.512222222222,7.469376039742552,2.0,0.1111111111111111,3.2439087973205547,1.2645817292380774,other,coloring,coloring,0.0,3.0,0.0
02404a08ea36dd43362bbddc578c839d,691.21,6.538443684977784,easy,2608.463888888889,7.866516778735758,2.0,0.1111111111111111,3.416384828804284,2.839610012621016,other,scheduling,scheduling,0.0,0.0,4.0
bbdc1542ad1cd21301bcb6ab89893615,3168.0,8.060855752934316,medium,7892.531111111111,8.973672162281979,12.0,0.6666666666666666,3.897216302487885,3.500785172917456,other,software-verification,software-verification,1.0,2.0,3.0
b83d73a138631e13e59db939d3b2d328,1847.57,7.521626541143828,medium,7860.739444444444,8.969635957899627,12.0,0.6666666666666666,3.895463401196797,3.2666009017558064,antibandwidth,antibandwidth,antibandwidth,1.0,2.0,3.0
d2cf3d1bc43598b3b908b041b2920614,5.29,1.665818245870208,easy,671.9227777777778,6.510143419898864,1.0,0.0555555555555555,2.827319363660841,0.7234556720351858,cryptography,cryptography,cryptography,0.0,3.0,0.0
95fcfa492a97ca8efad04e4b0e21e3c0,23.99,3.177637076851603,easy,1214.6511111111113,7.102212163189926,2.0,0.1111111111111111,3.0844515517795426,1.3800302479678306,cryptography,cryptography,cryptography,0.0,3.0,0.0
557886f84b253deab1b83b0c7168926f,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,timetable,timetable,1.0,1.0,1.0
a509e4a74f7b745e04231ccd8d341d66,264.56,5.578068068673537,medium,6865.001111111112,8.83419148005364,11.0,0.6111111111111112,3.836640611864017,2.4225241819056462,antibandwidth,antibandwidth,antibandwidth,2.0,2.0,3.0
be6c656f34ba9ada4bb10a2182a6fa88,2158.39,7.677117852381231,medium,8471.682777777778,9.044484442975136,14.0,0.7777777777777778,3.927969685243907,3.3341299202101125,other,petrinet-concurrency,petrinet-concurrency,1.0,1.0,3.0
ffc6478580fa7b48bfe3f7c7097accf0,218.18,5.38532041016961,easy,1730.458888888889,7.4561419060112835,2.0,0.1111111111111111,3.2381612860682947,2.338814937417619,cryptography,cryptography,cryptography,0.0,3.0,0.0
99315b274d176993198469565afa776f,1013.07,6.920740603539456,medium,7070.530555555556,8.863690799293625,10.0,0.5555555555555556,3.8494520034298447,3.0056394548009666,cryptography,cryptography,cryptography,2.0,2.0,3.0
bde51396855219ffe527bfa85bdc59ed,8.99,2.196112848483529,easy,1747.7272222222225,7.466071492677916,3.0,0.1666666666666666,3.242473650765193,0.9537596917332288,bitvector,bitvector,bitvector,0.0,3.0,0.0
c1b5c6d416294690d5be8971d53fc8b7,1756.57,7.471118322890179,medium,8075.123333333333,8.996543421452031,13.0,0.7222222222222222,3.9071491641396174,3.244665461277482,other,edge-matching,edge-matching,1.0,2.0,3.0
10b460a4da6a4e199e946788a374032b,821.16,6.710717974752407,medium,4452.72,8.401270424386732,4.0,0.2222222222222222,3.6486253862881486,2.914427786043936,other,hamiltonian-cycle,hamiltonian-cycle,2.0,0.0,2.0
1372483aba9df422cc250ea3e0990135,3362.73,8.120508423057808,medium,8690.514444444445,9.069987416098057,14.0,0.7777777777777778,3.939045485743319,3.5266919983828835,bitvector,bitvector,bitvector,1.0,1.0,1.0
84083fc2a125cb20046b06f7fceb6e1c,112.49,4.722864328804734,easy,2503.547777777778,7.825464115980855,4.0,0.2222222222222222,3.3985558839023944,2.0511139167776014,bitvector,bitvector,bitvector,0.0,3.0,4.0
e2b14e253ef1170cbb7b51ce527f3c09,482.27,6.178504123191311,easy,1988.7366666666665,7.595254875250725,2.0,0.1111111111111111,3.298577280970161,2.6832902471184754,cryptography,cryptography,cryptography,0.0,3.0,0.0
9e469bffc3f862d6321d84a4ef83969c,477.28,6.168103320766439,medium,8188.150555555557,9.010443333954044,14.0,0.7777777777777778,3.913185819438181,2.6787732360179874,other,edit-distance,edit-distance,1.0,1.0,3.0
d5d2c97e5135a7468d11a6e1aca5121c,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,petrinet-concurrency,petrinet-concurrency,1.0,1.0,1.0
4f888358cd62fe7bc602ea6882cdfc6d,611.17,6.415375152878029,easy,3032.478888888889,8.01713567917448,3.0,0.1666666666666666,3.481797786135156,2.786162028234159,cryptography,cryptography,cryptography,0.0,0.0,4.0
0f8d82f07dc5353a4f6e0c699abb8c52,,8.517193191416238,,,,,,,,other,edge-matching,edge-matching,,,
144a6ccc86727263d42c271072145d3c,4.79,1.5665304114228238,easy,1141.4372222222223,7.040043468594379,2.0,0.1111111111111111,3.057452030769568,0.6803355134145632,cryptography,cryptography,cryptography,0.0,3.0,0.0
713f541f26a4d29e0dba6c252cf7faa0,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,discrete-logarithm,discrete-logarithm,1.0,1.0,1.0
afb295e7a711b8d983bb0af1d5c6ae85,17.19,2.844327819394758,easy,1150.4905555555556,7.047943700450467,2.0,0.1111111111111111,3.060883057870423,1.2352758766870524,other,maxsat-optimum,maxsat-optimum,0.0,3.0,0.0
f44b3d7c699c94a24a017aa34c1a058e,206.48,5.330203555410359,medium,5600.440555555555,8.630600544263789,8.0,0.4444444444444444,3.748222191884965,2.3148779915358126,other,core-based-generator,core-based-generator,2.0,2.0,2.0
4d29214a6c9e374ea2dc96cc73c51dad,2347.69,7.761187144974381,medium,8130.234999999999,9.003345107413159,12.0,0.6666666666666666,3.910103098820175,3.370640750080827,other,planning,planning,1.0,1.0,3.0
cc67be7ae5a65ae5665e5ef9397f6a3d,64.69,4.169606630055894,easy,1286.1533333333334,7.159411130452994,2.0,0.1111111111111111,3.109292747632457,1.8108371511404884,cryptography,cryptography,cryptography,0.0,3.0,0.0
ddf96dd802af4162ae272e52f10cb159,1186.43,7.078704077085276,medium,8488.797222222223,9.04650259933077,14.0,0.7777777777777778,3.9288461594127777,3.0742421197041865,other,petrinet-concurrency,petrinet-concurrency,1.0,1.0,3.0
890f97e693edd58033fbf7ac59df71ab,624.16,6.4364067457583465,medium,6696.286666666667,8.809308422881752,11.0,0.6111111111111112,3.8258340374413833,2.7952959329677163,antibandwidth,antibandwidth,antibandwidth,2.0,2.0,3.0
89e42a332205367c57ac0c1a4416ec83,391.1,5.968963281761469,medium,5715.374444444444,8.650915093670426,9.0,0.5,3.757044688594618,2.5922878159521305,antibandwidth,antibandwidth,antibandwidth,2.0,2.0,2.0
18ed5aceb13d6c8e5b8fe7e4e6c43673,0.99,-0.0100503358535014,easy,1124.9016666666664,7.025450903410863,2.0,0.1111111111111111,3.051114560233553,-0.00436480540245,cryptography,cryptography,cryptography,0.0,3.0,0.0
c79f5efa4fdcf594b4169106d04b3e86,1843.48,7.519410368686681,medium,4646.208888888889,8.44380687333748,3.0,0.1666666666666666,3.667098731347217,3.265638430286722,other,auto-correlation,other ,2.0,0.0,2.0
f197c1e28acb1c284fd111509eb2e76b,251.38,5.526965738496691,easy,3832.2527777777777,8.251208101888482,5.0,0.2777777777777778,3.5834541476855724,2.4003307218974443,bitvector,bitvector,bitvector,2.0,0.0,4.0
0b51714d3e3e29a2301d0505ee832648,3.89,1.358409157630355,easy,1171.13,7.065724373661321,2.0,0.1111111111111111,3.0686051061304216,0.5899496013257077,other,baseball-lineup,baseball-lineup,0.0,3.0,0.0
3460fed308d1cf7f8761adae2a940304,198.47,5.290637955204168,easy,3185.1772222222226,8.066263209228191,5.0,0.2777777777777778,3.5031336013470185,2.297694869693073,other,lam-discrete-geometry,lam-discrete-geometry,0.0,0.0,4.0
70d0b0da4098417b4814d2f0d2bae167,18.49,2.9172300453990334,easy,1150.3033333333333,7.047780954692544,2.0,0.1111111111111111,3.060812378285804,1.266936911159173,other,maxsat-optimum,maxsat-optimum,0.0,3.0,0.0
31c4aacd83bfd2aa7a9762a5b463b992,0.4,-0.916290731874155,easy,1719.6511111111113,7.4498767068549405,1.0,0.0555555555555555,3.2354403446466704,-0.3979400086720376,other,relational-dependencies,relational-dependencies,0.0,3.0,0.0
c2690dc0aaf1135219a413e40b31d9e7,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,bitvector,bitvector,bitvector,1.0,1.0,1.0
64dfdd34ec0e7c450c69583bfaa1fcd6,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,bitvector,bitvector,bitvector,1.0,1.0,1.0
b72179b73f013a009f4bb68c4bf31c8b,76.68,4.339640918177444,easy,1531.0483333333332,7.333707964939469,2.0,0.1111111111111111,3.184988901063138,1.884682104206025,other,hypertree-decomposition,hypertree-decomposition,0.0,3.0,0.0
885a46fd38d5cb4388406ee286babc5e,68.69,4.229603628225791,medium,5265.163333333333,8.568867446562356,8.0,0.4444444444444444,3.721411848202439,1.8368935163764333,other,tensors,tensors,2.0,2.0,2.0
984ea1bfba9eae8bf1c21672ca25e885,1177.27,7.070953477724314,medium,9077.1,9.113510037321731,16.0,0.8888888888888888,3.9579471199787264,3.070876077170277,cryptography,cryptography,cryptography,1.0,1.0,1.0
eda21c1adf5ffb7da982e844f3405982,8.79,2.173614711697085,medium,5394.541111111111,8.593142815893138,9.0,0.5,3.7319545071489615,0.9439888750737718,cryptography,cryptography,cryptography,2.0,2.0,2.0
a0ea9baeee31f43f20865dab8d2a731a,78.38,4.361568792771485,medium,7683.454444444444,8.946824522466871,13.0,0.7222222222222222,3.885556520664058,1.894205259142084,other,minimal-superpermutation,minimal-superpermutation,1.0,2.0,3.0
6d2e3b7369083eb90e069c7be9eb5cfc,46.39,3.837083918763653,easy,3620.520555555556,8.19437309435883,6.0,0.3333333333333333,3.558771017536515,1.6664243725187595,bitvector,bitvector,bitvector,0.0,0.0,4.0
557d7d4db5399188f62bc39598c6d868,6.49,1.8702625307159984,easy,3941.6,8.279342011229753,7.0,0.3888888888888889,3.5956725492668524,0.8122446968003693,other,polynomial-multiplication,polynomial-multiplication,2.0,0.0,4.0
d60f56735dc8e89d7d91a01f4340df0c,982.84,6.8904463398595,medium,6989.225555555555,8.852125035893206,11.0,0.6111111111111112,3.8444290562060446,2.99248282325144,other,baseball-lineup,baseball-lineup,2.0,2.0,3.0
2e425e75bd968a05ca267c87177ba592,2401.53,7.783861313219232,medium,9088.556666666664,9.11477139201932,14.0,0.7777777777777778,3.958494919363612,3.380488016231312,cryptography,cryptography,cryptography,1.0,1.0,1.0
9ccbe08418189ca1e7ee284564359d4d,251.58,5.527761030410726,medium,6313.68,8.75047398680732,10.0,0.5555555555555556,3.800282566508368,2.400676112787212,other,auto-correlation,other ,2.0,2.0,2.0
9d5c62b763d68600804562ced442b033,3.69,1.3056264580524355,easy,641.8761111111112,6.46439531172103,1.0,0.0555555555555555,2.807451212721695,0.5670263661590603,cryptography,cryptography,cryptography,0.0,3.0,0.0
df8884c93686aa1f0fe4ba12b5a98bde,55.69,4.019800597601577,medium,6361.292222222222,8.757986815290678,11.0,0.6111111111111112,3.803545346462176,1.745777217889759,other,petrinet-concurrency,petrinet-concurrency,2.0,2.0,2.0
d0c760534508b543718285a3faad7ba9,,8.517193191416238,,,,,,,,other,circuit-multiplier,circuit-multiplier,,,
261515b9283d95f5cd5eea2597412e05,0.99,-0.0100503358535014,easy,1671.473888888889,7.42146108437343,3.0,0.1666666666666666,3.223099596603104,-0.00436480540245,bitvector,bitvector,bitvector,0.0,3.0,0.0
1a3254cb7b54789fdd4d56bfaaa38df7,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,test-configuration,test-configuration,1.0,1.0,1.0
293ce6c78817869598cd4f7207a94633,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,bitvector,bitvector,bitvector,1.0,1.0,1.0
349f191eab1fde58674db522351f8a6a,63.29,4.147727338787214,easy,1673.8016666666667,7.422852765336518,2.0,0.1111111111111111,3.2237039959659435,1.8013350956745466,other,flood-it-puzzle,flood-it-puzzle,0.0,3.0,0.0
276c46723eeb15ec37be224fbbd67574,800.13,6.684774214466232,medium,8498.00888888889,9.047587166671962,12.0,0.6666666666666666,3.9293171810243095,2.903160554111829,cryptography,cryptography,cryptography,1.0,1.0,3.0
55736b3c0e4d0def0f8393c064e2ac82,258.57,5.555166450327418,medium,7674.178333333333,8.945616509178183,13.0,0.7222222222222222,3.885031887158716,2.4125781354312723,antibandwidth,antibandwidth,antibandwidth,1.0,2.0,3.0
4ed209554a193102bbf86e8898be3221,1193.62,7.084745985341288,medium,7734.663888888889,8.953467308784298,12.0,0.6666666666666666,3.8884414461061794,3.076866087119938,cryptography,cryptography,cryptography,1.0,2.0,3.0
d8e9d33780aa854af40e47c5bb86b2f6,27.79,3.3246762437544124,easy,1871.8677777777773,7.534692023014048,3.0,0.1666666666666666,3.2722751684354505,1.443888546777372,cryptography,cryptography,cryptography,0.0,3.0,0.0
fc9e35333f6638744d9965e57c582337,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,edge-matching,edge-matching,1.0,1.0,1.0
02223564bd2f5c20768e63cf28c785e3,0.0,-inf,easy,752.7949999999998,6.623792946378762,1.0,0.0555555555555555,2.8766767258819783,-inf,other,cardinality-constraints,other ,0.0,3.0,0.0
6221b4044bdfe3bf23f4c3390852767c,,8.517193191416238,,,,,,,,other,crafted-cec,other ,,,
d411137584419b1fd3b1a8925a17fa1d,826.16,6.716788459363149,easy,3862.6444444444446,8.259107317126686,4.0,0.2222222222222222,3.58688473327489,2.91706416401286,bitvector,bitvector,bitvector,2.0,0.0,4.0
a50dd9afb48645ce7f66b529043be8af,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,sliding-puzzle,sliding-puzzle,1.0,1.0,1.0
deb76f54ab18eb8586d8219bcd61f0f9,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,influence-maximization,influence-maximization,1.0,1.0,1.0
1cea27ee23efc1e777b09d0ba458f43f,367.78,5.907484933312707,medium,4219.563888888889,8.34748705782452,5.0,0.2777777777777778,3.625267566972,2.565588108464308,cryptography,cryptography,cryptography,2.0,0.0,4.0
9b2e2e374d0f7dd88de1a72071b649ae,20.69,3.029650491757452,easy,1929.040555555556,7.56477803681928,3.0,0.1666666666666666,3.285341358213528,1.3157604906657343,bitvector,bitvector,bitvector,0.0,3.0,0.0
f0fccd4753cf5608ec7f7a1b3e0bc83f,0.69,-0.371063681390832,easy,571.9144444444444,6.348989407543121,1.0,0.0555555555555555,2.7573310653581733,-0.1611509092627447,cryptography,cryptography,cryptography,0.0,3.0,0.0
613be3fce8fa3e517d10e292f0a2542d,1191.55,7.083010259569373,medium,5634.155555555555,8.636602558199922,6.0,0.3333333333333333,3.7508288334177338,3.076112270995098,other,software-verification,software-verification,2.0,2.0,2.0
a8c6f24ce9bc4ae6953763a82835e2d4,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,prime-testing,prime-testing,1.0,1.0,1.0
823911e1745196579248e944c363d7f9,335.47,5.815532533635696,easy,2707.296111111111,7.903705670817446,4.0,0.2222222222222222,3.432535759423456,2.52565368868682,other,lam-discrete-geometry,lam-discrete-geometry,0.0,0.0,4.0
652bc63d7054bd9e06da4adfbd2fc397,4.79,1.5665304114228238,easy,595.0294444444445,6.388610890782466,1.0,0.0555555555555555,2.774538456893844,0.6803355134145632,cryptography,cryptography,cryptography,0.0,3.0,0.0
a8c50e130aa5eb28d4b66b205a9d718a,51.69,3.945264339207948,easy,2078.401666666666,7.6393544478149105,2.0,0.1111111111111111,3.317729481989079,1.713406532167691,other,puzzle,other ,0.0,3.0,0.0
40a6364ffaa4d7508d9a4d0f37e91138,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,planning,planning,1.0,1.0,1.0
11f9fb52d305af8fb00e7f6e7071c820,8.19,2.102913897864978,medium,5277.72,8.57124946525817,9.0,0.5,3.7224463457778207,0.9132839017604184,cryptography,cryptography,cryptography,2.0,2.0,2.0
7d82edb3f471b4ea1e4dd4da99bf3f55,0.19,-1.6607312068216509,easy,1114.5772222222222,7.016230439095132,2.0,0.1111111111111111,3.047110163460645,-0.721246399047171,other,cnf-miter,cnf-miter,0.0,3.0,0.0
b7fcf471bfeb3fd4659691faaf9de098,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,cryptography,cryptography,cryptography,1.0,1.0,1.0
9154ec80e50db4dec1fc78dc27050897,0.3,-1.203972804325936,easy,648.6316666666667,6.474865015787586,1.0,0.0555555555555555,2.81199814742496,-0.5228787452803376,other,minimal-superpermutation,minimal-superpermutation,0.0,3.0,0.0
ff0d5cb434081622290325ab3ed57fd7,801.96,6.687058731310979,easy,3011.5966666666664,8.010225671143992,3.0,0.1666666666666666,3.4787968077776075,2.9041527071713182,other,quasigroup-completion,other ,0.0,0.0,4.0
3198bf1289e5d1a9231ec707cc1c9f45,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,edge-matching,edge-matching,1.0,1.0,1.0
bc1b71c9c6270677fcf2b3c579e5025b,74.18,4.306494572061445,easy,1281.193888888889,7.155547647889791,2.0,0.1111111111111111,3.1076148584743293,1.870286828992592,cryptography,cryptography,cryptography,0.0,3.0,0.0
bdc4dfc5ebf0274dcb18dd236773fcfa,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,sum-of-3-cubes,sum-of-3-cubes,1.0,1.0,1.0
5db9ad89579e8a56315bc3d3f7aecc8b,663.57,6.497634349337779,medium,4487.888333333333,8.409137565728404,6.0,0.3333333333333333,3.6520420423611895,2.821886743342424,cryptography,cryptography,cryptography,2.0,0.0,2.0
70628bc527228ff61fc0ebfc3a6ff20f,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,coloring,coloring,1.0,1.0,1.0
a04892664f2c13d2c191eb87ddc5405b,527.46,6.268073033091143,medium,6754.401666666666,8.817949670107994,9.0,0.5,3.829586883428501,2.722189530438062,other,stedman-triples,stedman-triples,2.0,2.0,3.0
347a9ea5beecd2a0ac5705cb3be58b8d,1692.48,7.433950187877615,medium,9538.47111111111,9.163088490709365,17.0,0.9444444444444444,3.9794787687062727,3.2285235453388905,other,sliding-puzzle,sliding-puzzle,1.0,1.0,1.0
eebeac7fef3d387db519bd2d1adb47f3,4904.1,8.497826868925273,medium,9716.894444444444,9.181621344802608,17.0,0.9444444444444444,3.9875274849728872,3.6905593173434337,other,petrinet-concurrency,petrinet-concurrency,1.0,1.0,1.0
d45ce74aa51bf078725a22d8f4b5f253,0.39,-0.941608539858445,easy,558.2588888888889,6.324822813368045,1.0,0.0555555555555555,2.7468356468615425,-0.4089353929735008,cryptography,cryptography,cryptography,0.0,3.0,0.0
31cdfe2c64b3d877c4cce7b8bff8ae68,349.47,5.856417721079795,medium,7213.998888888889,8.883778707441971,12.0,0.6666666666666666,3.858176071091651,2.5434098999853725,other,sliding-puzzle,sliding-puzzle,2.0,2.0,3.0
17d5423cd842ac0644b5d28a4be15e55,,8.517193191416238,hard,10000.0,9.210340371976184,18.0,1.0,4.0,,other,sliding-puzzle,sliding-puzzle,1.0,1.0,1.0
