hash,family
ec8ee4df76e8b70733f5fc6afbffba07,unknown
5441b32f207faeefc1e95d96dda89063,unknown
926534a70213039777805b18ec7fda94,quasigroup-completion
97b82b49220276943011281b8c8536e9,unknown
c14229d9604377e6fdf282f554056e44,unknown
fb1b66631f6ef7e0b4f09e1cf5fa9fe5,quasigroup-completion
b1445890c4b408c17b20398104edceb0,quasigroup-completion
1d9355bd9a5c79a38de703033aae1d02,unknown
8f42eebb60f59662c6e6dfa15e149cc1,unknown
dfbc1fe84cf69be48b9f3055bce4be19,unknown
ecb7bb471ae8b40de7a433d7bf7a3aa5,unknown
24f8d86e491149b4a759c0402eb705d4,unknown
27ebd53e3afdad974c51aed6f7ccf513,unknown
60810729df1f35be3c575d66d8f60039,unknown
e91b69bd808ddda0e8643a5970318280,unknown
29fb7d9de75c58f6f0da7b4df997f0af,unknown
1911bb724b626d44649cdd27bf727098,unknown
313e465608f8f187130fd1456bdcae6e,unknown
b5a08d7466b116c1117e6837c380f88a,unknown
61a9c86cd08765a86cfbe9bc587f5b0a,unknown
a2421fd330f70329d1e5b3991357ffbb,unknown
be4ce3028b630dba1614d26d03f12a32,unknown
1a5c0e7d9b8b53adec4cb83a17b24619,unknown
c5ce12e7059cfce8b754151289b7b7a7,unknown
8a4c2729681b03c8c01ec34a5e21ccd4,unknown
96dd95221ca118d5e38fa2a41af4fc71,unknown
d09fd3a44b3d948b77a89522fbc47f78,unknown
fac801ac0f1b89bfc32bcaf31502373e,unknown
92a9f33abd100d9f5deda50a0556e50f,unknown
581b53e0a16b98718951cebc1572da99,unknown
2c0a3d65b2772174460c884c79ece3d1,unknown
f404aeb739904e93df80d9a4262cb33d,unknown
d5396ed5700f6ebc35823d6eff5704ae,unknown
edba0f21494f0b8eb603335d39bcbc30,unknown
1f27039fb6e13b96064e9037feb09a6b,unknown
a8158cefd149fb68f8b07ab15516f28a,unknown
de2c1470302df35e1cf2975f8f9acf9f,unknown
3efe71750bfdf2724c21e0d818dd90db,unknown
ca0ac56a03c715d9b3d88aaca484250a,unknown
69962272968e0a3a280479582308770c,unknown
757e09b30580029ed6a0d7a162a08796,quasigroup-completion
ffcb62adf655b6b55f0af0f2c238c075,unknown
0be7677e00434b17e9e35104d290f600,quasigroup-completion
2314dcec1bce868092465602b71b5825,quasigroup-completion
b6c3ea7749821d1afd11377c5631c3d1,unknown
99b3fa21a637902b98935dbee727bed2,quasigroup-completion
943a87b49ba217d185c610eaeafcf970,unknown
10a553afab3c4406968b1f6b3abfcfcd,quasigroup-completion
c23cf5e9e02f38aa432099ae918cd85b,unknown
a5d5758c249f1997e103df820c1b52e6,unknown
90e18f0ac73f669d5470eb300cdf35ce,unknown
caf945ecc09eb7e3392b251b753712f8,quasigroup-completion
a9e7e0505d1d92a7a2a07ac14b59b196,unknown
bdf8306a3c3ed93573dc12952f318f1b,unknown
e85c0fb51904ffb14ef72d3a03f9bb94,quasigroup-completion
eef7f77b7e1bdfb41d420ccd8225262a,unknown
7647bb0bbc237d68eba554af8117c913,quasigroup-completion
4153d86dad53f46ce2443c44500246f2,unknown
fb5230d55831a937b719dbce3328455c,unknown
dc9e6e0c69b802414d2eaa9fbaa72d1f,unknown
013a51ccada51812061ed2d6504e23a5,unknown
debb588e0661a30a7d0b60d0414e1763,unknown
4880fd0e43666e9b5f45741a8483efaa,unknown
1c97ff3fbc3231853da88d0aeb540635,unknown
f88f59ad1ae5a313a59cee253852553b,unknown
a14004e92effe93ea79dbf1b269bf3bb,unknown
55429f8ce62ce01fcdd56e8de86f2722,unknown
4f71db1328216a5a4dda6c6a3e19b46f,unknown
04dd37bd8e319df958e1e091ec60de5b,quasigroup-completion
9c316037cfb9b13a7d3ee28dcbace69a,unknown
6e8c9d4c7c9f9081dd9029e6436ff349,unknown
8c49a922ef8eb6a266ab39667d10b3e2,unknown
a1b435027ea80da04cd416241c44cdc6,unknown
dba9378866ed156e90dbc190adfd2beb,unknown
534ecd6ce8bef845a7ab3f12b641bd16,random-clustered
508423896125e883fe577763a2c748a8,quasigroup-completion
ad796a17e2a034f76e846b4061cf99e4,unknown
1485a125a0f21831361c2fb65ce79a40,quasigroup-completion
a8d124ab892731b3fe5f1ed6e27c7f92,unknown
4b2d287cb337d808ec08465c79db5606,quasigroup-completion
ee0c230d2660c20292a9a44bcef11b5a,quasigroup-completion
0f756b788718d677f0fc3f0fa0989498,unknown
7e2e2abe33db065f5a0f0a0ccc09d388,unknown
645560b13232e3b931ad8759c0fea6f7,unknown
a2331da54f79c586615d9e709f452432,quasigroup-completion
35286fc19d9b77bb787aa11f3a795923,unknown
57b349516c7fecf0d6303157cbc45f84,unknown
6089c958cace1d494c77c495ebfb2dd5,quasigroup-completion
9e62b043b72b9395760018a765c97654,quasigroup-completion
93fd0b2e47600aa77e18cbdc11df1a0d,unknown
7fff5091659a5b104b4f1a9943974fa3,unknown
478d5f1abd3cfec18bca8be7f7afbb1b,quasigroup-completion
8399051f45e233c13b641116179e8976,unknown
70af2c3bfd44bcf9baa2a9605f4a17fe,unknown
48bf4effeca3239363f54262ca2a6306,unknown
62222988ae1e2ffb8ec5fea3255f80d6,unknown
27df6005a982cffe13509c5b445eba77,unknown
470c1d856a9d02d3944f8e745bcfd133,unknown
e64c8da09f22e672aed8703dfc97b3a6,unknown
e45fe4a7d20430019d281d34c94e43ba,unknown
518f912c1dad7695c7fa98ef3382229e,unknown
194fef6e1fc703b81d4ab650c8ecb2da,unknown
ca9db6688158d856299562b4f9ca5777,unknown
779d4b59a9aab723af1db5b72e58ac7d,quasigroup-completion
cdf6f6d0771195566590e59e6e66ef56,unknown
13a3389f542910702052bc765d5828bb,unknown
4327fbb4622261e2fe878f6a3ccb5783,unknown
7e0a9339b351e86b005639b66e342fff,unknown
d29e0ba0b7cdb0e41f45143d3b914bae,unknown
36e17e3cba64f3beb46402b45a284eb5,unknown
d4c69b4ab7d0091d133e834f99c14f62,pigeonhole
dbd3fc04e78de6f461ef68b5b6a12ccf,unknown
5c3878ea6c7bb008fdb7fbb5c0996d18,pigeonhole
520e2724d592ac05b7f1a6f48055838d,unknown
d91713d348f93d41ef5b6b2db7511e71,unknown
e734314811ad58929a2ccdcd1d9ab733,pigeonhole
2da6cd2db1412abbf001b66cfa91e92f,unknown
a0bd1bde8e9878deb48c442790160c50,unknown
8ee0fe5e49493e924c0c39e5788ba7ef,pigeonhole
9350a9d216598eed8d92e4a8cefbdc7e,pigeonhole
7452d214af4c7da10f01fe9d902c64f0,equivalence-chain
efee93f152535de4313023959ece1470,equivalence-chain
142aad09e92ae1db4a93942feb9fb929,unknown
9f9408e689e403d1b81331476c83f6a3,equivalence-chain
8f5bca645bd8738eb74c2e1dc284774a,unknown
72ec79f110559ac053a0a38fe99ccacc,unknown
42906ebc9a5ca8a2bc13d54bb75101dd,unknown
18c879d0a905ac9ae340857a0f8b72cf,equivalence-chain
f42d2ce7b4efd3f96e063dd1f6fec7f1,unknown
5d3fe48c7d518dc8251079b2d7e48aea,unknown
cb65cfd7531894955b244038c771ff25,linvrinv
ad2f86e7118e9447697c476a56cbb9e6,unknown
ccf3d787364a558bad1c3e46b5e7c0d6,linvrinv
e439bc54e5ab49284e2267bc93a6aa4d,unknown
a1398e03a0dd287677ce767a56428495,linvrinv
f4a906da152e81794a07634755f16ebc,unknown
a105da2a2522b063a7ff9845c46e358b,unknown
86e104d17e6a8d73ddf6e2eea5c8fec7,unknown
b33252a0ae12bbdb10449932540776dd,unknown
9d6c3a17db33f907fe00f6d9efce63c0,unknown
073c28dfd3204f4c51e03c297ac841c1,graph-based
2fb0bf7025799782ba3c5306e5115345,unknown
2eeb1d735afc7aae8266d7355d4312c9,unknown
f4000d6f02fb6184810ce4c4e929bb61,graph-based
9c05049a93e16ba4bffbcfa8dd346a95,unknown
07f5f3ca046261c3819c5c888ac837e5,graph-based
8493fb24c54cb90c802eb2ca5464d230,graph-based
f6e2b84b69bf84aeef25c886cb83dcf5,graph-based
c0c1bac2d78f11bc57d5ae42709e7bda,unknown
8af7a850fa20bf571847be48b4d59d1b,unknown
b037d327326a9af53b039687e27704df,graph-based
837bebeb984d40f4932730f2ac5ece40,graph-based
82f618177646f082a49cc791157bb412,unknown
a56ab2201cdd0da822712a35fb75843f,graph-based
7b15dcbf004018816086944c226b3a62,graph-based
9038cae94b46b46e93d4209f2865feb0,unknown
85e0d376454ba1fe286837072de8bf32,unknown
704097be50e430aeef935541e62f7ecd,unknown
651435a590104fe4a47403f0a52a3e64,unknown
bc9a899c45ad91af993e5d742d4925c1,unknown
9c62767e4366946029044dde17d24873,unknown
a26226fcee844caa830d838d5c52684b,unknown
1ea3303c1afa65b98320e4383de5db00,unknown
33db141b5b8edd53ade4a4042a655be5,unknown
292fd16f1ef46f416a806ffa096e9565,graph-based
d417045655e0f3d0fe8b69b9baed5dc9,unknown
54253246514599a53181b04aa3b3ab65,unknown
4378ec2544579a23be78ce348beb65bf,unknown
3afd64a14c16c4ccb336e4e7a3e05011,unknown
e4db88470b307f4241b06a1d671f12f3,unknown
bd68c32bea610296ffccffb600d41f72,social-golfer
f870d9adffbe7da9b71fec8d6ba6dbf8,unknown
312f3a5066497d26a734834aa1c8c4eb,unknown
4e203ccb97234b5525148f79e47a6276,unknown
0462a0427297f8979588174b502bd044,unknown
1b0780e82e41f6ca9c6c2f37b5350789,graph-based
f4215829cd6dd9c735cf07f2c6355b04,unknown
a51680b6ac045d8705cfb3e8b1377ee2,unknown
a4e46ca63c2ddafae974b940c0287ca4,unknown
28674e12b109f3b3e2967e5770184def,graph-based
d6759ecec698488866082685843ce8af,graph-based
8e130a58faecae9a40f0f2dbd0b7796f,unknown
c220d9824483772797d2d990b2a6a77a,graph-based
75429ff7acb5acb597abe01aa745c2a6,graph-based
1567f5d6c1cbef6de37f8acbc54fb171,graph-based
19a1b125613fa7e1de828967cd93573a,graph-based
d8301370ec653996fc468d4a85c2a3a5,graph-based
f19f063963633f9d1bb7a476ff67372f,unknown
ba01d056a03f8a7649b1ade2054eabd5,graph-based
126c4744d487fa4d3fe280ff2105e9ea,graph-based
8ec44b607c3bf7310d2e837478c07698,unknown
30b8d6a3dce5c973c5f0e54d2374e3db,graph-based
7d69988de35bfb12a124fbf90afe707e,unknown
d33639dc492d0a831f899d5fe9e55188,graph-based
548e52cb4ef6625e0eef3f969b2afbd6,unknown
50a6d53dfb7c3f6de126290275f800b9,unknown
2563a9a0463e58e8a5823bc612cacbc9,graph-based
9b002d0c312bbddf9726286b87aa40ab,graph-based
1e42a3eadf23a720b9905e58a364101e,unknown
193056422a264b6951428ede578b93eb,graph-based
ca13ad73fe70e4c8237da34dbb115173,unknown
dea2ff005669c886767745a91acf1099,unknown
0d3bdfd1b4eb3fb16eeb2d8437db66a2,unknown
9a04a0c5a59f2c3b6c4ef132ee5d4b79,graph-based
9b07f26e517e145e6861109093da7b50,unknown
9fdb175d72793a2231630a48aec5f299,unknown
fd9d3ff6a66d1e9eca257e076c745ff9,graph-based
e97f4565989b58604c9f2312c62f7bb8,graph-based
a7c4e6aab88f3db40f68675eaad93877,unknown
ee6e1362f60ac65bbc94ab45d263ee29,graph-based
b14dc75c369d920ffad3a8195fcc01a3,graph-based
db88543c607c23efddd8ed3195011fda,unknown
67aece26784a13822a20a5efe433ed2c,graph-based
2e2c1be1dcb0a636e0cccce1008ff289,unknown
144799298ab4d0bb0506753fc4783b76,unknown
1a976a03c78b6e7bbcb34e53baa6d021,unknown
7acebc45f48d2bf98a3025ca1b52ba65,unknown
16b0810ba492f30a39fbd46ece608cf2,unknown
8a441503ad1be828b939ede88ba10ebf,unknown
3e220c3c75190bd3d48b7bdd0a9ba3fc,unknown
b8a7c310f36a2aed7158ab37563f683a,unknown
5077bbe914a63da146d2f88652938e56,unknown
946394f56829411ebe404c75e498fd36,unknown
eb309e8c818b1288540729e3c0e08b74,unknown
2cff9418069a5ecdec821b6595a408de,unknown
a5455ab7672d15421165b71313b4e6f5,unknown
deb540a5c799d5115e8480207f9f2aeb,unknown
1df683593e4914d3e762753406d5b4c5,graph-based
fbcc8def5c36ac4ec398b295304325ab,unknown
effc7d67eecac3e73fcf90c543e6d813,unknown
0b8474efd7a2611adc90c2d1504a5a94,graph-based
13b89bdc2cdf21b66ab1e918664c569d,graph-based
ab5952386fd4ad234832854eabd823dc,graph-based
5a3a1ff21d987a42f3500e5235019f8e,unknown
602c80022d2bb7af521d9214521398e4,graph-based
596240446875d780d5f2946d76630351,unknown
86561fb1435169ba33b2f58dcc3e0387,graph-based
0ddb14f3c94bcd7233ef0c64bc1ffc56,graph-based
ef2050e503ef20697e1ad9501f8238c6,graph-based
6a5fc23012376480af7d742310ab6e1c,graph-based
948cae905f0d6aa79746d19f2e49b087,graph-based
36034f9a8d9339ab49e33b323f79cc07,unknown
b53fc42ecfab2be0125f00c63104b37b,graph-based
ec854c9d1a75a5ce7679d8099859615e,unknown
54a4b149e30047af7b53217198c1e898,unknown
2f7d375b6b2a8813dd4b17a31a6c4441,graph-based
953dde526066e1354344451501ba2f55,graph-based
61b03b95036a5f254aad543e5f13065d,graph-based
8e60c18740e991cf2ece650bfdd68d0c,graph-based
f1b2d3d81fa9a631fcffe90fbd913aeb,unknown
9ce6f6f311c89067a40f30edd05139cd,graph-based
cb7e520395d8fa6e4e4f7027e2421016,graph-based
9cd73dad5fe2bbfc7a62bc3dc039ba41,graph-based
38d1bffb1fc4625995f428175b6a2d11,graph-based
573d1b0fac5c5b321fbaeee18b79a26a,graph-based
55113d3365817fba844afdd0fbdfd1cb,unknown
14d50d670d9ce9f8f4d7bf3b684059b2,social-golfer
cd57141c129d9fd259d0b563b2be5011,social-golfer
7993005e2949524b293b216ed9c65126,unknown
3d2b0088dccf11d1f82c89b7122c26e1,unknown
a2847a0d96c1d614e3c9b39716b38559,unknown
ca6db14aaa04027d2b8af47ec910bd68,unknown
3d2a6e5c2f8f58dee79fd50444009625,unknown
bb59d678eea49dbbe7a7d28db695b497,unknown
19e9de481c4c767782e3f18b685947d1,unknown
2748e075d4b636ef260271a35302049b,unknown
7a5e9bdbf9b8c025b1f986d6098b6206,unknown
0ed8c06438673f179985a79b9d6a9fe4,unknown
d32a1553afeebf44835370c9567b3598,unknown
9087060e256e84279f5670adab405524,unknown
161a73825fb50badeedbf8d12e1e043a,unknown
fb5cf4ad3c46dd294eb8253218524ba6,unknown
d9e9100c382d44fb67af82f8d69814f1,unknown
1fd94be463be88ceb340e12a2eecbd43,unknown
d78819115db81dee343d7777fbc5844f,unknown
546f8e069aa450002a30c9c47538fe95,unknown
1576e239e1c17939f24688a12fb10fae,unknown
e8d9e3a985463b8e4f45b6e09b77bf6c,unknown
925c82e25f5391fc2f1f7a4a9e093cec,unknown
8df5d5f89ecb1178c21b944a134fd29d,unknown
61175b10026fe42cadd5e2f0088684ea,unknown
71750250cb81e9389856e1da06f68f6c,unknown
e28cf003c086c99f3a3d9a90aebf8ed1,unknown
4db2404ba78dda6f3bc89a2b03057fd2,unknown
aa4638ca3654f1a300c809125a3133ee,unknown
d6c845a5f92ebc059b3f0ab2f6d395ed,unknown
0e36fa2e12f32cde67937803299fb57b,unknown
f58a8f05452cda1db7b780e74a9a0a52,unknown
889b6d29998ade866e64c46f807a98bc,unknown
a1158a2d8c8a1c6da02c2c4fcb32337f,unknown
55958146f4abd277d971ce1c309984f5,unknown
07b7859003d84402cbb1ebdc37655d55,unknown
07aa35ddde44c01733038e5013b5a6ef,unknown
6a3e3d3a65a46608b44d81f9e4621087,unknown
2c7cb0ff324a42a0699c23317c97a29a,unknown
ae5f6e83a289d226a353efd95b663717,unknown
9b892ec218053cd77eb41850e6486e5a,unknown
3746303c659ef65aaa78f3b52cd5de49,unknown
721b5d92bf4b50d189e3462cf206257b,unknown
3d449de3d6e722c9ce4a38ec748ee3cf,unknown
77eb8317ce76a4df2bedaa86e5ab5d41,unknown
7fe153ced2c966dcdeb42b6714b4d6b7,unknown
3d4beaebb3d87819ce9ff59e72047ef7,unknown
ea40162dda3f9b923b6160854cf7f75a,unknown
b913c17d26ac9f3ad15fa83dc98960c7,unknown
af63ce577d1fea121ba80b4b1d148f0c,unknown
874cdfbf2fb7c1eaaa5cfdd5d5bc3b64,unknown
112df309d8b9661d8a9aea3b8dbd0c9b,unknown
24aa17a551ae01beced10c195fdc8da6,unknown
de8988028668791f35a7b9f94353b5b9,unknown
d7039acbd2f060fe1e32a273b07c2c77,unknown
e47567e16e4aeb4d8f3806dfbfdfd646,unknown
fc67d414ea20a0ffffc087d7577af2fe,unknown
5298d13879f69140b1fc0cc72d343bd1,unknown
412ca3d5dfe01e4268a85737d503eb3c,unknown
f8a966a2ba189ad5fa45f870f3c5e200,unknown
78cdffdf5bbb89beb753f9ffab7fa45f,unknown
0aa22564d00e9716519918d84b25c4a7,unknown
a2e9deb3c68c0d924c956ef032ba7b79,unknown
00107d84f57e2371476a7b2cabe0b351,unknown
85e6076639a4982c606c3963f590b9d4,unknown
0680b380fc7a80df4c5a33ed23e11ddc,unknown
5cc5e3d24402696ed4ec03edfa42d663,unknown
e442248e155eb81a811edd1deca8a2cd,unknown
38377286e0419874641b278610002ae6,unknown
a8ec010f0a37352a07c6057e7e0e8f10,unknown
85aa1f0820da17412b8ee803b4a85207,unknown
a0e98fd44b74e6f255ca1e5a20bc01fd,unknown
0a514edbeace21927e52d75f2d4a8efd,unknown
98692be27ce7df6b8c32b09b916aa551,unknown
3bbdfd39be8452f73c3fda0a1c0b3260,unknown
8c8b72ac19c0f93813b614a18abaf512,unknown
cd711ea43647d0b4b4ee57e78a8b7a1c,unknown
0927e331376a98070ddd7a8cf9373514,unknown
8c6140f7eaf8c8b0b7996232bd2da493,unknown
c2894b8d82492f03bb73bbc65896c016,unknown
5220b0e01fb49440531004bebbafbc44,unknown
57a67219171de01711aa6d9604b1c1df,unknown
dd0196aee30d0a83b6fe8bc7eba01806,unknown
760c707d1501c52909449ba612f5a9c3,unknown
4408f3ebfc37275a23ef57cfcc8aba6d,unknown
d1dbf88a58406c931fd696267ed8159e,unknown
59e596f5f845a2487370950b37ec3db2,unknown
a7cb2567e1f5b7ec2f4ba09931e29b96,unknown
35ad744923721e37a2f58443179c31a8,unknown
2f9cb22859718ab6c201726a91cfefe1,unknown
d8bb23406e76bf5a4b7a6edba8784a74,unknown
b8f9b018d16835c564dcd8395118c79f,unknown
5bacf2f0845f8566e1fc6cef4b510519,unknown
f42db099462934eac8519f523fc3f959,unknown
23e61c50ee2ac5cad1d337572abdebcf,unknown
30709dbc2618e94ac9d463b1677c1d38,unknown
732e48e5621342c72d4e7ceb6603c9d6,unknown
b3233e009976748e3a55d7cd0ea30c41,unknown
c3de1f05d136b8ec420732ca829f3217,unknown
8eb1b095914e4a6dc7400abcdca66762,unknown
27d9905476897885d29cea2744db9805,unknown
16a0949c23ac67c57c5773403daaca60,unknown
ba59d213e2ef3197046ed07fe86f5cc1,unknown
a980a9f2baa55b0f751f7ca6de0b2111,unknown
0a3cb69074519646b0f2933ba7ad2d30,unknown
46a58b40d78b1032c3c42919052417f8,unknown
4d0ee8ce77532b0fa5b023475f6de32b,unknown
92ba26eaf09b27c929710e1886af73f8,unknown
ed412109097759664fd4aa15179e4fe3,unknown
c39f953f8863861b57a561577139508a,unknown
a58badecf3c901594f06d021f54c3a11,unknown
a02c0e8f8847fd439995417f87149b9b,unknown
0708595c44d0a967151517a03927d87d,unknown
857a0ddb5f6b566c75ed826b9699f87f,unknown
13b13b34fe88f093aca06d6d035ee797,unknown
cbe5cfad93124afd70a24f04a15de630,unknown
3a6e0eaa0dd2614de70d527bfadbb3cd,unknown
12f8fea31d4fd70934c3523feb2f924b,unknown
5a3205451d9510ce3595a220bab16269,unknown
45ec40c74fdbf2fe41122ac1e31e6c8e,unknown
c801a020a6c8bc3c287fea495203b114,unknown
cbd7e28e510e658abbbe312bdffc6407,unknown
ff3fb90712683b3e0f722c5c3f38818c,unknown
4348c6b9af237291558b154a9de82969,unknown
b8d10f8c82a85c03c000fbd005e5a838,unknown
2551afad6b364a7225cdd1b9fa82f7c0,unknown
cb3c725fd30d50c6785b907054194260,unknown
29e61b1317804fb897e84237613d42bb,unknown
87706e8941079b655e81c4c5b36dd420,unknown
1afa2d7a3d817c3149da432eece66da8,unknown
5c6495ff589cbbcb550e1655dadbd143,unknown
ff3be72b9f5f44036875aa48f5434456,unknown
813fe43a360a8ece2c26a76aa6a0a0a0,unknown
a4451734e7f5f2ce7b481688a693c4e9,unknown
8bfbffbfea9e5a5993bc024f39adff84,unknown
e4128445a07bb86afca1f3590d9adfa9,unknown
d7627176604d5b86f34d2f5d14d8ee99,unknown
60258d01141eb60e10b8a423b163f1e7,unknown
7fc64dd40a4fee40c41f03e4ac0e97e3,unknown
c68814c9d70d54d2a400d6f02f7b6d9f,unknown
2c123bd2fe27c56c92048322e8c880e7,unknown
66e8b024178ed4720dceda7447002b6e,unknown
ff90d59262f6fb2b5fb30e0279ac4de2,unknown
3cbd82017c4a304c014dd87a69f6028c,unknown
43ec24b422fda8354ddd065fe7af3da7,unknown
e011c703e4a2ff46069ec2af2997b580,unknown
8c0af30cc2a89e3fee97852633bed956,unknown
064fe286277f695f42b556ef991036ff,unknown
665850ed22ee4dbd9071b5b8e61338f5,unknown
4a85e090bda23cef9bf2aed55d489ab6,unknown
a7b23445c21b27eb3c918c1e96ba25df,unknown
5147f6d99a48a5a8b7b8fb044dc97e2a,unknown
b2bcdd97e7d0ca8858b412eb34b26ba9,unknown
b3828c92f2c77f8d7581570685679d76,unknown
4b45bebcc3f810b25cca2d16a1ff2084,unknown
80023e9fd0e627f71c2d953432613b5f,unknown
29ab150158d641568f888e8401d2ac13,unknown
0184fc46a3e15163bf4f114a2689fe5c,unknown
54d4838f065e6ca3579b357bc70ea566,unknown
f64806fd4fe79f1efaefa7ce68d93ee1,unknown
207ebdf62e5ce54c8b4ddeeb17843a56,unknown
b18b24418dd863c1d631698d7d45041f,unknown
5796ee4ac65929640e1b67ae2bfb9e8e,unknown
109aa0f5e177c1efb72f133a6f8c723b,unknown
6f956a3f95ccaf35a3de1fe72b9cf79e,unknown
20840b5020649385e3f8f4965de7a123,unknown
129162378e8ad29b5485a9c53feee4b7,unknown
a42230be4432b010789b6f97b090343c,unknown
a44fce1796383ea31df08af3b0f65db3,unknown
1b78438db7da55c2b4c4b8ec6b6cd6c6,unknown
0dcd0ec81c5e8dc13b72d43a4940279b,unknown
d11b3ae7b091be1624d591871e8e0084,unknown
d7f273dc6e97efe55c8b7f9cc547eb2d,unknown
55add9c1c8ad002a0faa34ecf47919a1,unknown
608db2c7672b56765b40d9d4bbc7351f,unknown
2d7bd636a2f25d4dfc3b7980576a90ac,unknown
50a8878e272e023965c30f5dc5c495fd,unknown
d1a4dc04e54d4fa58dfbbf61bd2415b4,unknown
ddc7ca4c5dcb102a3ecc63721498f746,unknown
f8f958aaaf81a03162dc42fad18cd70c,unknown
e436f6303d3f499969eafe05b0914a4b,unknown
753e751b32c0674e880bba9365f6c836,unknown
6b227881a676772275ece0295d39700b,unknown
7a23bbe5ad79c0049e80e94b91520f7b,unknown
6b630aa05142274d965c8fc019db511e,unknown
6e3ba15d8b33f40738f7e7d7355799a5,unknown
d52bde3e87a05170150a9cfc926186f4,unknown
90add18e4ee4facb4f37737a9a2602cc,unknown
5237a944490aeead04c7a4539e6b44d2,unknown
b5c8a5f017fb47eae558f966f0fb28ac,unknown
47135a1fd4c86afbfec0c7879c45268b,unknown
0dc468413b65339fad7e4f981bf2fb1e,unknown
d60f78323b957025e55ca528d641b83b,unknown
7edaa759315f3762eee756c5bb843599,unknown
27570c6780aaade3dc771c6a12534fb8,unknown
90e839c4b05d4a7ac011435921551060,unknown
6901858f1edbe3b1d327902dab720326,unknown
cdcdc78497a72d622493b1bac4f0f28b,unknown
d892eb7b3b3a44192ee639e222eee058,unknown
cd7c8f8aa9901293a9bc31839eafcc40,unknown
7c6a06895899eab7cb83b658898ac327,unknown
8733dfd02c923d69720500c9ec8ce36a,unknown
a4bffff28417d6b4d72f7b9122988ba5,unknown
d8602e623f87dd33f4a1a69ee42d15be,unknown
95abe8aeebbe88fcb0503b13109593b3,unknown
c033577c6f5f9a1545537518af964305,unknown
0e6d2dacab1eb2e6da5e19775a87c1da,unknown
c33dc89922f1ddea4e7eeddafe4143b3,unknown
b46d9bba427cac063919b62f38a90521,unknown
ed410c758e5025f1bb97922574d1c2ff,unknown
042cdc726a92bf0a2195b3b426f35bce,unknown
2c0379771c5313567ea9e230438f203f,unknown
7c15baa29f2228703e5161bfabd91773,unknown
354c2088ae7648e1dc51d12947c8043a,unknown
07cea7a64248a60d509368d09d3057c2,unknown
b29cb3449d70126d186e1f6a4fccc419,unknown
08991fb6c7c45205df7f2bc2f51fb1d9,unknown
f916afd1b2f94f017df4e9315bcfe45e,unknown
5a8df39164e43e68f73bf41043af0cf7,unknown
114f1b2ffd86e8a176bcbab664415520,unknown
d3c22bb79a638adc35682226f35e3bc4,unknown
3666617901c8500d78700dac959729d4,unknown
e7c0d40392681b1a55d5d3c826a26766,unknown
28b715dd946dba71ddd58a73d9f82c39,unknown
5ceb95f5960efe1f23c3014847dea118,unknown
f1afd5e8d4b842c15c6a2c420b2b2dba,unknown
ee06244cc0ed073bd6abf147dc27eff6,unknown
c2596b3f0d779d532a667962b1e54b42,unknown
be2b20414899ed839ac14bf8b9365692,unknown
ac3887576c2ce781202b9fe0fdc31420,unknown
7ab6615515ffc5ceb8f6bd440d159c3d,unknown
a28f59752c160af22b6d04cb89ddf802,unknown
c1cb62f85f0c6a29c5d3c47d25fbc24a,unknown
362d153b4162127bc42796180110f483,unknown
5573681b2f40d5d8b30267ac59987e40,unknown
6b7e3415d7bd20be605b1f9723c43d68,unknown
e9b4369f9a98e397ac69eb7740ffef49,unknown
90bec6dcf2399d7c7f73acba44a8641e,unknown
d87714e099c66f0034fb95727fa47ccc,unknown
5ac44f542fd2cd4492067deb7791629a,unknown
157c7496c04d3fc63565cd7999dc45a5,unknown
d79e09d2a1639a01528c0703df4d4946,unknown
7d8fd57ff6ff6f7529500623438d194f,unknown
733864d6e2d49a98efe73b650495628f,unknown
3fb297f59ad2dc32fd3f79d61951d8cb,unknown
ce4345ce697134021029c2686d5eb04c,unknown
6d815089fb4095208754622b4c44a8f7,unknown
e99ce61fe251b404ec85f6246fd4bb19,unknown
d16938197bb1b4b7b24810240d2168fe,unknown
0c5d7e7aa3dd6024816078d2bdcfc4e3,unknown
5c5fa629c2c62723eb2d3388db264521,unknown
7cf696bae2c50af38414b61b8d92581a,unknown
0d8779c22e2caa8d676723701e5a0347,unknown
048142b6048cb6c10415e08f68a2c3a3,unknown
032941f5f28c9ac53fa1c80d35f3206f,unknown
0dd928240a9559ab7e50d088e3f168ac,unknown
1753a71fefceb0250a75e67b610050a0,unknown
b24684abee2e253a4aee233eed155a5b,unknown
c0d927c372e355081aa1f537cc910843,unknown
42fdd4f4c27fd03267afd82490cb59a4,unknown
72329bc80f5f55dcc356a22f3f11ebec,unknown
c2828483a78420f9a90e3ed9728c06cc,unknown
918ca8da0cbca88dcd34b0a6dec2b770,unknown
24af39156d1daa122e5928d9aba11847,unknown
c2f827691e524e272d21de55b3749877,unknown
1fee9f154615842029ec63d8520f4b4e,unknown
fe96b630b3e761821308b544368dd521,unknown
f5f1d6a47ed7449a18d872a3f93d8aa5,unknown
09befe1ffd4e02a988cadecd0a012261,unknown
4d6e18e506b7e62d3f32cc775219be24,unknown
a932813668f083900722dab29dd8bb45,unknown
26342c62148962a09872831b7cef8aae,unknown
16ff47a05b769ed6a04c7175cfc6da55,unknown
5e04f38ff11cee5d75fb98e12f6a14fc,unknown
28a870507c3f380e45106bb6353d63ec,unknown
